time_s,altitude_ft,airspeed_kts,vspeed_fpm,pitch_deg,roll_deg,heading_deg,throttle,rpm
39.99,2707.3,59.4,-0,0.74,0.32,88.1,1.000,0
40.09,2706.0,59.4,-0,0.79,0.28,88.1,1.000,0
40.19,2704.8,59.3,-0,0.84,0.24,88.1,1.000,0
40.29,2703.6,59.3,-0,0.89,0.20,88.1,1.000,0
40.39,2702.4,59.3,-0,0.94,0.16,88.1,1.000,0
40.49,2701.2,59.3,-0,0.99,0.12,88.1,1.000,0
40.59,2700.0,59.3,-0,1.04,0.07,88.1,1.000,0
40.69,2698.8,59.2,-0,1.09,0.03,88.1,1.000,0
40.79,2697.6,59.2,-0,1.13,-0.01,88.1,1.000,0
40.89,2696.4,59.2,-0,1.18,-0.05,88.1,1.000,0
40.99,2695.3,59.2,-0,1.22,-0.09,88.1,1.000,0
41.09,2694.1,59.1,-0,1.26,-0.13,88.1,1.000,0
41.19,2692.9,59.1,-0,1.30,-0.17,88.1,1.000,0
41.29,2691.8,59.1,-0,1.34,-0.20,88.1,1.000,0
41.39,2690.7,59.0,-0,1.38,-0.24,88.1,1.000,0
41.49,2689.5,59.0,-0,1.41,-0.28,88.0,1.000,0
41.59,2688.4,59.0,-0,1.44,-0.31,88.0,1.000,0
41.69,2687.3,58.9,-0,1.48,-0.35,88.0,1.000,0
41.79,2686.2,58.9,-0,1.51,-0.38,88.0,1.000,0
41.89,2685.1,58.9,-0,1.53,-0.42,88.0,1.000,0
41.99,2684.0,58.8,-0,1.56,-0.45,88.0,1.000,0
42.09,2682.9,58.8,-0,1.59,-0.48,87.9,1.000,0
42.19,2681.8,58.8,-0,1.61,-0.51,87.9,1.000,0
42.29,2680.7,58.7,-0,1.63,-0.54,87.9,1.000,0
42.39,2679.6,58.7,-0,1.65,-0.56,87.9,1.000,0
42.49,2678.6,58.6,-0,1.66,-0.59,87.9,1.000,0
42.59,2677.5,58.6,-0,1.68,-0.61,87.8,1.000,0
42.69,2676.4,58.6,-0,1.69,-0.64,87.8,1.000,0
42.79,2675.3,58.5,-0,1.70,-0.66,87.8,1.000,0
42.89,2674.3,58.5,-0,1.71,-0.68,87.8,1.000,0
42.99,2673.2,58.5,-0,1.72,-0.70,87.7,1.000,0
43.09,2672.1,58.4,-0,1.72,-0.71,87.7,1.000,0
43.19,2671.1,58.4,-0,1.72,-0.73,87.7,1.000,0
43.29,2670.0,58.3,-0,1.73,-0.74,87.6,1.000,0
43.39,2668.9,58.3,-0,1.72,-0.75,87.6,1.000,0
43.49,2667.9,58.3,-0,1.72,-0.76,87.6,1.000,0
43.59,2666.8,58.2,-0,1.72,-0.77,87.5,1.000,0
43.69,2665.7,58.2,-0,1.71,-0.78,87.5,1.000,0
43.79,2664.7,58.2,-0,1.70,-0.78,87.5,1.000,0
43.89,2663.6,58.1,-0,1.69,-0.79,87.5,1.000,0
43.99,2662.5,58.1,-0,1.68,-0.79,87.4,1.000,0
44.09,2661.5,58.0,-0,1.66,-0.79,87.4,1.000,0
44.19,2660.4,58.0,-0,1.65,-0.79,87.4,1.000,0
44.29,2659.3,58.0,-0,1.63,-0.78,87.3,1.000,0
44.39,2658.2,57.9,-0,1.61,-0.78,87.3,1.000,0
44.49,2657.2,57.9,-0,1.59,-0.77,87.3,1.000,0
44.59,2656.1,57.9,-0,1.57,-0.76,87.2,1.000,0
44.69,2655.0,57.9,-0,1.54,-0.75,87.2,1.000,0
44.79,2653.9,57.8,-0,1.52,-0.74,87.2,1.000,0
44.89,2652.8,57.8,-0,1.49,-0.73,87.1,1.000,0
44.99,2651.7,57.8,-0,1.46,-0.71,87.1,1.000,0
45.09,2650.6,57.7,-0,1.43,-0.70,87.1,1.000,0
45.19,2649.4,57.7,-0,1.40,-0.68,87.0,1.000,0
45.29,2648.3,57.7,-0,1.37,-0.66,87.0,1.000,0
45.39,2647.2,57.7,-0,1.34,-0.64,87.0,1.000,0
45.49,2646.1,57.7,-0,1.30,-0.62,87.0,1.000,0
45.59,2644.9,57.6,-0,1.27,-0.60,86.9,1.000,0
45.69,2643.8,57.6,-0,1.23,-0.57,86.9,1.000,0
45.79,2642.6,57.6,-0,1.19,-0.55,86.9,1.000,0
45.89,2641.5,57.6,-0,1.16,-0.52,86.9,1.000,0
45.99,2640.3,57.6,-0,1.12,-0.49,86.8,1.000,0
46.09,2639.2,57.6,-0,1.08,-0.46,86.8,1.000,0
46.19,2638.0,57.5,-0,1.04,-0.44,86.8,1.000,0
46.29,2636.8,57.5,-0,1.00,-0.41,86.8,1.000,0
46.39,2635.6,57.5,-0,0.96,-0.37,86.8,1.000,0
46.49,2634.4,57.5,-0,0.92,-0.34,86.7,1.000,0
46.59,2633.2,57.5,-0,0.87,-0.31,86.7,1.000,0
46.69,2632.0,57.5,-0,0.83,-0.28,86.7,1.000,0
46.79,2630.8,57.5,-0,0.79,-0.24,86.7,1.000,0
46.89,2629.5,57.5,-0,0.75,-0.21,86.7,1.000,0
46.99,2628.3,57.5,-0,0.70,-0.17,86.7,1.000,0
47.09,2627.1,57.5,-0,0.66,-0.14,86.7,1.000,0
47.19,2625.8,57.5,-0,0.62,-0.10,86.7,1.000,0
47.29,2624.6,57.5,-0,0.58,-0.07,86.6,1.000,0
47.39,2623.3,57.5,-0,0.54,-0.03,86.6,1.000,0
47.49,2622.0,57.5,-0,0.49,0.00,86.6,1.000,0
47.59,2620.8,57.5,-0,0.45,0.04,86.6,1.000,0
47.69,2619.5,57.5,-0,0.41,0.07,86.6,1.000,0
47.79,2618.2,57.5,-0,0.37,0.11,86.6,1.000,0
47.89,2616.9,57.6,-0,0.33,0.14,86.6,1.000,0
47.99,2615.6,57.6,-0,0.29,0.18,86.6,1.000,0
48.09,2614.3,57.6,-0,0.25,0.21,86.6,1.000,0
48.19,2613.0,57.6,-0,0.22,0.25,86.6,1.000,0
48.29,2611.6,57.6,-0,0.18,0.28,86.7,1.000,0
48.39,2610.3,57.6,-0,0.14,0.31,86.7,1.000,0
48.49,2609.0,57.6,-0,0.11,0.35,86.7,1.000,0
48.59,2607.6,57.7,-0,0.07,0.38,86.7,1.000,0
48.69,2606.3,57.7,-0,0.04,0.41,86.7,1.000,0
48.79,2604.9,57.7,-0,0.01,0.44,86.7,1.000,0
48.89,2603.5,57.7,-0,-0.03,0.47,86.7,1.000,0
48.99,2602.2,57.7,-0,-0.06,0.50,86.7,1.000,0
49.09,2600.8,57.8,-0,-0.09,0.53,86.7,1.000,0
49.19,2599.4,57.8,-0,-0.11,0.55,86.8,1.000,0
49.29,2598.0,57.8,-0,-0.14,0.58,86.8,1.000,0
49.39,2596.6,57.8,-0,-0.17,0.60,86.8,1.000,0
49.49,2595.2,57.9,-0,-0.19,0.63,86.8,1.000,0
49.59,2593.8,57.9,-0,-0.21,0.65,86.8,1.000,0
49.69,2592.4,57.9,-0,-0.24,0.67,86.9,1.000,0
49.79,2591.0,57.9,-0,-0.26,0.69,86.9,1.000,0
49.89,2589.6,58.0,-0,-0.27,0.71,86.9,1.000,0
49.99,2588.2,58.0,-0,-0.29,0.73,86.9,1.000,0
50.09,2586.8,58.0,-0,-0.31,0.74,87.0,1.000,0
50.19,2585.4,58.0,-0,-0.32,0.76,87.0,1.000,0
50.29,2584.0,58.1,-0,-0.34,0.77,87.0,1.000,0
50.39,2582.5,58.1,-0,-0.35,0.78,87.0,1.000,0
50.49,2581.1,58.1,-0,-0.36,0.79,87.1,1.000,0
50.59,2579.7,58.2,-0,-0.37,0.80,87.1,1.000,0
50.69,2578.2,58.2,-0,-0.38,0.81,87.1,1.000,0
50.79,2576.8,58.2,-0,-0.38,0.81,87.2,1.000,0
50.89,2575.4,58.2,-0,-0.39,0.82,87.2,1.000,0
50.99,2573.9,58.3,-0,-0.39,0.82,87.2,1.000,0
51.09,2572.5,58.3,-0,-0.39,0.82,87.2,1.000,0
51.19,2571.1,58.3,-0,-0.39,0.82,87.3,1.000,0
51.29,2569.6,58.4,-0,-0.39,0.82,87.3,1.000,0
51.39,2568.2,58.4,-0,-0.39,0.81,87.3,1.000,0
51.49,2566.8,58.4,-0,-0.38,0.81,87.4,1.000,0
51.59,2565.3,58.4,-0,-0.38,0.80,87.4,1.000,0
51.69,2563.9,58.5,-0,-0.37,0.80,87.4,1.000,0
51.79,2562.5,58.5,-0,-0.36,0.79,87.4,1.000,0
51.89,2561.0,58.5,-0,-0.35,0.78,87.5,1.000,0
51.99,2559.6,58.5,-0,-0.34,0.76,87.5,1.000,0
52.09,2558.2,58.6,-0,-0.33,0.75,87.5,1.000,0
52.19,2556.7,58.6,-0,-0.32,0.74,87.5,1.000,0
52.29,2555.3,58.6,-0,-0.30,0.72,87.6,1.000,0
52.39,2553.9,58.6,-0,-0.29,0.70,87.6,1.000,0
52.49,2552.5,58.7,-0,-0.27,0.68,87.6,1.000,0
52.59,2551.1,58.7,-0,-0.25,0.66,87.6,1.000,0
52.69,2549.6,58.7,-0,-0.23,0.64,87.7,1.000,0
52.79,2548.2,58.7,-0,-0.21,0.62,87.7,1.000,0
52.89,2546.8,58.7,-0,-0.19,0.60,87.7,1.000,0
52.99,2545.4,58.8,-0,-0.17,0.58,87.7,1.000,0
53.09,2544.0,58.8,-0,-0.15,0.55,87.8,1.000,0
53.19,2542.6,58.8,-0,-0.12,0.53,87.8,1.000,0
53.29,2541.2,58.8,-0,-0.10,0.50,87.8,1.000,0
53.39,2539.9,58.8,-0,-0.07,0.47,87.8,1.000,0
53.49,2538.5,58.8,-0,-0.05,0.44,87.8,1.000,0
53.59,2537.1,58.9,-0,-0.02,0.42,87.8,1.000,0
53.69,2535.7,58.9,-0,0.01,0.39,87.9,1.000,0
53.79,2534.4,58.9,-0,0.03,0.36,87.9,1.000,0
53.89,2533.0,58.9,-0,0.06,0.33,87.9,1.000,0
53.99,2531.6,58.9,-0,0.09,0.30,87.9,1.000,0
54.09,2530.3,58.9,-0,0.12,0.27,87.9,1.000,0
54.19,2528.9,58.9,-0,0.15,0.23,87.9,1.000,0
54.29,2527.6,58.9,-0,0.18,0.20,87.9,1.000,0
54.39,2526.3,58.9,-0,0.21,0.17,87.9,1.000,0
54.49,2524.9,58.9,-0,0.24,0.14,87.9,1.000,0
54.59,2523.6,58.9,-0,0.28,0.11,87.9,1.000,0
54.69,2522.3,58.9,-0,0.31,0.08,87.9,1.000,0
54.79,2521.0,58.9,-0,0.34,0.05,87.9,1.000,0
54.89,2519.6,59.0,-0,0.37,0.02,87.9,1.000,0
54.99,2518.3,59.0,-0,0.40,-0.02,87.9,1.000,0
55.09,2517.0,58.9,-0,0.43,-0.05,87.9,1.000,0
55.19,2515.8,58.9,-0,0.46,-0.08,87.9,1.000,0
55.29,2514.5,58.9,-0,0.50,-0.11,87.9,1.000,0
55.39,2513.2,58.9,-0,0.53,-0.14,87.9,1.000,0
55.49,2511.9,58.9,-0,0.56,-0.16,87.9,1.000,0
55.59,2510.6,58.9,-0,0.59,-0.19,87.9,1.000,0
55.69,2509.4,58.9,-0,0.62,-0.22,87.9,1.000,0
55.79,2508.1,58.9,-0,0.65,-0.25,87.9,1.000,0
55.89,2506.9,58.9,-0,0.68,-0.27,87.9,1.000,0
55.99,2505.6,58.9,-0,0.71,-0.30,87.8,1.000,0
56.09,2504.4,58.9,-0,0.73,-0.32,87.8,1.000,0
56.19,2503.1,58.9,-0,0.76,-0.35,87.8,1.000,0
56.29,2501.9,58.9,-0,0.79,-0.37,87.8,1.000,0
56.39,2500.7,58.8,-0,0.82,-0.39,87.8,1.000,0
56.49,2499.4,58.8,-0,0.84,-0.41,87.8,1.000,0
56.59,2498.2,58.8,-0,0.87,-0.43,87.7,1.000,0
56.69,2497.0,58.8,-0,0.89,-0.45,87.7,1.000,0
56.79,2495.8,58.8,-0,0.92,-0.47,87.7,1.000,0
56.89,2494.6,58.8,-0,0.94,-0.48,87.7,1.000,0
56.99,2493.4,58.8,-0,0.96,-0.50,87.7,1.000,0
57.09,2492.2,58.7,-0,0.98,-0.51,87.6,1.000,0
57.19,2491.0,58.7,-0,1.00,-0.52,87.6,1.000,0
57.29,2489.8,58.7,-0,1.02,-0.54,87.6,1.000,0
57.39,2488.6,58.7,-0,1.04,-0.55,87.6,1.000,0
57.49,2487.4,58.7,-0,1.06,-0.55,87.6,1.000,0
57.59,2486.3,58.6,-0,1.07,-0.56,87.5,1.000,0
57.69,2485.1,58.6,-0,1.09,-0.57,87.5,1.000,0
57.79,2483.9,58.6,-0,1.10,-0.57,87.5,1.000,0
57.89,2482.7,58.6,-0,1.12,-0.58,87.5,1.000,0
57.99,2481.6,58.6,-0,1.13,-0.58,87.4,1.000,0
58.09,2480.4,58.5,-0,1.14,-0.58,87.4,1.000,0
58.19,2479.2,58.5,-0,1.15,-0.58,87.4,1.000,0
58.29,2478.1,58.5,-0,1.16,-0.58,87.4,1.000,0
58.39,2476.9,58.5,-0,1.17,-0.58,87.3,1.000,0
58.49,2475.8,58.5,-0,1.17,-0.57,87.3,1.000,0
58.59,2474.6,58.4,-0,1.18,-0.57,87.3,1.000,0
58.69,2473.4,58.4,-0,1.18,-0.56,87.3,1.000,0
58.79,2472.3,58.4,-0,1.19,-0.55,87.2,1.000,0
58.89,2471.1,58.4,-0,1.19,-0.54,87.2,1.000,0
58.99,2470.0,58.3,-0,1.19,-0.53,87.2,1.000,0
59.09,2468.8,58.3,-0,1.19,-0.52,87.2,1.000,0
59.19,2467.7,58.3,-0,1.19,-0.51,87.1,1.000,0
59.29,2466.5,58.3,-0,1.19,-0.50,87.1,1.000,0
59.39,2465.3,58.3,-0,1.18,-0.48,87.1,1.000,0
59.49,2464.2,58.2,-0,1.18,-0.47,87.1,1.000,0
59.59,2463.0,58.2,-0,1.18,-0.45,87.1,1.000,0
59.69,2461.9,58.2,-0,1.17,-0.43,87.0,1.000,0
59.79,2460.7,58.2,-0,1.16,-0.41,87.0,1.000,0
59.89,2459.6,58.2,-0,1.15,-0.39,87.0,1.000,0
59.99,2458.4,58.1,-0,1.14,-0.37,87.0,1.000,0
60.09,2457.2,58.1,-0,1.13,-0.35,87.0,1.000,0
60.19,2456.1,58.1,-0,1.12,-0.33,86.9,1.000,0
60.29,2454.9,58.1,-0,1.11,-0.31,86.9,1.000,0
60.39,2453.7,58.1,-0,1.10,-0.29,86.9,1.000,0
60.49,2452.6,58.0,-0,1.09,-0.26,86.9,1.000,0
60.59,2451.4,58.0,-0,1.07,-0.24,86.9,1.000,0
60.69,2450.2,58.0,-0,1.06,-0.21,86.9,1.000,0
60.79,2449.0,58.0,-0,1.04,-0.19,86.9,1.000,0
60.89,2447.9,58.0,-0,1.02,-0.16,86.9,1.000,0
60.99,2446.7,58.0,-0,1.00,-0.14,86.9,1.000,0
61.09,2445.5,58.0,-0,0.99,-0.11,86.8,1.000,0
61.19,2444.3,57.9,-0,0.97,-0.08,86.8,1.000,0
61.29,2443.1,57.9,-0,0.95,-0.06,86.8,1.000,0
61.39,2441.9,57.9,-0,0.93,-0.03,86.8,1.000,0
61.49,2440.7,57.9,-0,0.91,-0.00,86.8,1.000,0
61.59,2439.5,57.9,-0,0.89,0.02,86.8,1.000,0
61.69,2438.3,57.9,-0,0.86,0.05,86.8,1.000,0
61.79,2437.1,57.9,-0,0.84,0.08,86.8,1.000,0
61.89,2435.9,57.9,-0,0.82,0.10,86.8,1.000,0
61.99,2434.6,57.9,-0,0.80,0.13,86.8,1.000,0
62.09,2433.4,57.9,-0,0.77,0.15,86.8,1.000,0
62.19,2432.2,57.9,-0,0.75,0.18,86.8,1.000,0
62.29,2431.0,57.9,-0,0.73,0.21,86.8,1.000,0
62.39,2429.7,57.9,-0,0.70,0.23,86.8,1.000,0
62.49,2428.5,57.9,-0,0.68,0.26,86.8,1.000,0
62.59,2427.2,57.9,-0,0.65,0.28,86.8,1.000,0
62.69,2426.0,57.9,-0,0.63,0.30,86.9,1.000,0
62.79,2424.7,57.9,-0,0.61,0.33,86.9,1.000,0
62.89,2423.5,57.9,-0,0.58,0.35,86.9,1.000,0
62.99,2422.2,57.9,-0,0.56,0.37,86.9,1.000,0
63.09,2421.0,57.9,-0,0.53,0.39,86.9,1.000,0
63.19,2419.7,57.9,-0,0.51,0.41,86.9,1.000,0
63.29,2418.4,57.9,-0,0.49,0.43,86.9,1.000,0
63.39,2417.1,57.9,-0,0.46,0.45,86.9,1.000,0
63.49,2415.9,57.9,-0,0.44,0.47,86.9,1.000,0
63.59,2414.6,57.9,-0,0.41,0.49,87.0,1.000,0
63.69,2413.3,57.9,-0,0.39,0.50,87.0,1.000,0
63.79,2412.0,57.9,-0,0.37,0.52,87.0,1.000,0
63.89,2410.7,57.9,-0,0.35,0.53,87.0,1.000,0
63.99,2409.4,57.9,-0,0.32,0.54,87.0,1.000,0
64.09,2408.1,57.9,-0,0.30,0.56,87.0,1.000,0
64.19,2406.8,57.9,-0,0.28,0.57,87.1,1.000,0
64.29,2405.5,57.9,-0,0.26,0.58,87.1,1.000,0
64.39,2404.2,57.9,-0,0.24,0.59,87.1,1.000,0
64.49,2402.8,58.0,-0,0.22,0.60,87.1,1.000,0
64.59,2401.5,58.0,-0,0.20,0.60,87.1,1.000,0
64.69,2400.2,58.0,-0,0.19,0.61,87.2,1.000,0
64.79,2398.9,58.0,-0,0.17,0.61,87.2,1.000,0
64.89,2397.5,58.0,-0,0.15,0.62,87.2,1.000,0
64.99,2396.2,58.0,-0,0.14,0.62,87.2,1.000,0
65.09,2394.9,58.0,-0,0.12,0.62,87.2,1.000,0
65.19,2393.5,58.1,-0,0.11,0.62,87.3,1.000,0
65.29,2392.2,58.1,-0,0.09,0.62,87.3,1.000,0
65.39,2390.8,58.1,-0,0.08,0.62,87.3,1.000,0
65.49,2389.5,58.1,-0,0.07,0.62,87.3,1.000,0
65.59,2388.1,58.1,-0,0.05,0.61,87.4,1.000,0
65.69,2386.8,58.1,-0,0.04,0.61,87.4,1.000,0
65.79,2385.4,58.1,-0,0.03,0.60,87.4,1.000,0
65.89,2384.1,58.2,-0,0.02,0.59,87.4,1.000,0
65.99,2382.7,58.2,-0,0.02,0.59,87.4,1.000,0
66.09,2381.3,58.2,-0,0.01,0.58,87.5,1.000,0
66.19,2380.0,58.2,-0,0.00,0.57,87.5,1.000,0
66.29,2378.6,58.2,-0,-0.00,0.56,87.5,1.000,0
66.39,2377.3,58.2,-0,-0.01,0.54,87.5,1.000,0
66.49,2375.9,58.3,-0,-0.01,0.53,87.5,1.000,0
66.59,2374.5,58.3,-0,-0.01,0.52,87.6,1.000,0
66.69,2373.2,58.3,-0,-0.02,0.50,87.6,1.000,0
66.79,2371.8,58.3,-0,-0.02,0.49,87.6,1.000,0
66.89,2370.4,58.3,-0,-0.02,0.47,87.6,1.000,0
66.99,2369.1,58.3,-0,-0.02,0.45,87.6,1.000,0
67.09,2367.7,58.4,-0,-0.02,0.44,87.6,1.000,0
67.19,2366.3,58.4,-0,-0.01,0.42,87.6,1.000,0
67.29,2365.0,58.4,-0,-0.01,0.40,87.7,1.000,0
67.39,2363.6,58.4,-0,-0.01,0.38,87.7,1.000,0
67.49,2362.2,58.4,-0,-0.00,0.36,87.7,1.000,0
67.59,2360.9,58.4,-0,0.00,0.34,87.7,1.000,0
67.69,2359.5,58.5,-0,0.01,0.32,87.7,1.000,0
67.79,2358.2,58.5,-0,0.02,0.30,87.7,1.000,0
67.89,2356.8,58.5,-0,0.02,0.28,87.7,1.000,0
67.99,2355.4,58.5,-0,0.03,0.25,87.7,1.000,0
68.09,2354.1,58.5,-0,0.04,0.23,87.7,1.000,0
68.19,2352.7,58.5,-0,0.05,0.21,87.7,1.000,0
68.29,2351.4,58.5,-0,0.06,0.19,87.8,1.000,0
68.39,2350.0,58.6,-0,0.07,0.16,87.8,1.000,0
68.49,2348.7,58.6,-0,0.09,0.14,87.8,1.000,0
68.59,2347.3,58.6,-0,0.10,0.12,87.8,1.000,0
68.69,2346.0,58.6,-0,0.11,0.09,87.8,1.000,0
68.79,2344.6,58.6,-0,0.13,0.07,87.8,1.000,0
68.89,2343.3,58.6,-0,0.14,0.05,87.8,1.000,0
68.99,2341.9,58.6,-0,0.15,0.02,87.8,1.000,0
69.09,2340.6,58.6,-0,0.17,0.00,87.8,1.000,0
69.19,2339.3,58.6,-0,0.19,-0.02,87.8,1.000,0
69.29,2337.9,58.7,-0,0.20,-0.04,87.8,1.000,0
69.39,2336.6,58.7,-0,0.22,-0.06,87.8,1.000,0
69.49,2335.3,58.7,-0,0.24,-0.09,87.8,1.000,0
69.59,2334.0,58.7,-0,0.25,-0.11,87.7,1.000,0
69.69,2332.6,58.7,-0,0.27,-0.13,87.7,1.000,0
69.79,2331.3,58.7,-0,0.29,-0.15,87.7,1.000,0
69.89,2330.0,58.7,-0,0.31,-0.17,87.7,1.000,0
69.99,2328.7,58.7,-0,0.32,-0.19,87.7,1.000,0
70.09,2327.4,58.7,-0,0.34,-0.20,87.7,1.000,0
70.19,2326.1,58.7,-0,0.36,-0.22,87.7,1.000,0
70.29,2324.8,58.7,-0,0.38,-0.24,87.7,1.000,0
70.39,2323.5,58.7,-0,0.40,-0.25,87.7,1.000,0
70.49,2322.2,58.7,-0,0.42,-0.27,87.7,1.000,0
70.59,2320.9,58.7,-0,0.44,-0.29,87.6,1.000,0
70.69,2319.6,58.7,-0,0.46,-0.30,87.6,1.000,0
70.79,2318.3,58.7,-0,0.48,-0.31,87.6,1.000,0
70.89,2317.1,58.7,-0,0.49,-0.33,87.6,1.000,0
70.99,2315.8,58.7,-0,0.51,-0.34,87.6,1.000,0
71.09,2314.5,58.7,-0,0.53,-0.35,87.6,1.000,0
71.19,2313.2,58.7,-0,0.55,-0.36,87.6,1.000,0
71.29,2312.0,58.7,-0,0.57,-0.37,87.5,1.000,0
71.39,2310.7,58.7,-0,0.59,-0.37,87.5,1.000,0
71.49,2309.5,58.7,-0,0.60,-0.38,87.5,1.000,0
71.59,2308.2,58.7,-0,0.62,-0.39,87.5,1.000,0
71.69,2306.9,58.7,-0,0.64,-0.39,87.5,1.000,0
71.79,2305.7,58.7,-0,0.66,-0.40,87.5,1.000,0
71.89,2304.4,58.7,-0,0.67,-0.40,87.4,1.000,0
71.99,2303.2,58.6,-0,0.69,-0.40,87.4,1.000,0
72.09,2302.0,58.6,-0,0.70,-0.40,87.4,1.000,0
72.19,2300.7,58.6,-0,0.72,-0.40,87.4,1.000,0
72.29,2299.5,58.6,-0,0.73,-0.40,87.4,1.000,0
72.39,2298.3,58.6,-0,0.75,-0.40,87.3,1.000,0
72.49,2297.0,58.6,-0,0.76,-0.40,87.3,1.000,0
72.59,2295.8,58.6,-0,0.78,-0.40,87.3,1.000,0
72.69,2294.6,58.6,-0,0.79,-0.39,87.3,1.000,0
72.79,2293.3,58.6,-0,0.80,-0.39,87.3,1.000,0
72.89,2292.1,58.6,-0,0.81,-0.38,87.3,1.000,0
72.99,2290.9,58.5,-0,0.83,-0.37,87.2,1.000,0
73.09,2289.7,58.5,-0,0.84,-0.37,87.2,1.000,0
73.19,2288.5,58.5,-0,0.85,-0.36,87.2,1.000,0
73.29,2287.3,58.5,-0,0.86,-0.35,87.2,1.000,0
73.39,2286.0,58.5,-0,0.86,-0.34,87.2,1.000,0
73.49,2284.8,58.5,-0,0.87,-0.33,87.2,1.000,0
73.59,2283.6,58.5,-0,0.88,-0.31,87.1,1.000,0
73.69,2282.4,58.5,-0,0.89,-0.30,87.1,1.000,0
73.79,2281.2,58.4,-0,0.89,-0.29,87.1,1.000,0
73.89,2280.0,58.4,-0,0.90,-0.28,87.1,1.000,0
73.99,2278.8,58.4,-0,0.90,-0.26,87.1,1.000,0
74.09,2277.6,58.4,-0,0.91,-0.25,87.1,1.000,0
74.19,2276.4,58.4,-0,0.91,-0.23,87.1,1.000,0
74.29,2275.2,58.4,-0,0.92,-0.21,87.1,1.000,0
74.39,2274.0,58.4,-0,0.92,-0.20,87.0,1.000,0
74.49,2272.8,58.3,-0,0.92,-0.18,87.0,1.000,0
74.59,2271.6,58.3,-0,0.92,-0.16,87.0,1.000,0
74.69,2270.4,58.3,-0,0.92,-0.15,87.0,1.000,0
74.79,2269.2,58.3,-0,0.92,-0.13,87.0,1.000,0
74.89,2268.0,58.3,-0,0.92,-0.11,87.0,1.000,0
74.99,2266.8,58.3,-0,0.92,-0.09,87.0,1.000,0
75.09,2265.6,58.3,-0,0.91,-0.07,87.0,1.000,0
75.19,2264.4,58.3,-0,0.91,-0.05,87.0,1.000,0
75.29,2263.2,58.2,-0,0.91,-0.03,87.0,1.000,0
75.39,2262.0,58.2,-0,0.90,-0.01,87.0,1.000,0
75.49,2260.8,58.2,-0,0.90,0.01,87.0,1.000,0
75.59,2259.6,58.2,-0,0.89,0.02,87.0,1.000,0
75.69,2258.4,58.2,-0,0.89,0.04,87.0,1.000,0
75.79,2257.2,58.2,-0,0.88,0.06,87.0,1.000,0
75.89,2256.0,58.2,-0,0.87,0.08,87.0,1.000,0
75.99,2254.8,58.2,-0,0.86,0.10,87.0,1.000,0
76.09,2253.6,58.2,-0,0.86,0.12,87.0,1.000,0
76.19,2252.3,58.1,-0,0.85,0.14,87.0,1.000,0
76.29,2251.1,58.1,-0,0.84,0.16,87.0,1.000,0
76.39,2249.9,58.1,-0,0.83,0.18,87.0,1.000,0
76.49,2248.7,58.1,-0,0.82,0.19,87.0,1.000,0
76.59,2247.5,58.1,-0,0.81,0.21,87.0,1.000,0
76.69,2246.3,58.1,-0,0.79,0.23,87.0,1.000,0
76.79,2245.0,58.1,-0,0.78,0.25,87.0,1.000,0
76.89,2243.8,58.1,-0,0.77,0.26,87.0,1.000,0
76.99,2242.6,58.1,-0,0.76,0.28,87.0,1.000,0
77.09,2241.4,58.1,-0,0.75,0.29,87.0,1.000,0
77.19,2240.1,58.1,-0,0.73,0.31,87.0,1.000,0
77.29,2238.9,58.1,-0,0.72,0.32,87.0,1.000,0
77.39,2237.7,58.1,-0,0.70,0.34,87.0,1.000,0
77.49,2236.4,58.1,-0,0.69,0.35,87.1,1.000,0
77.59,2235.2,58.0,-0,0.68,0.36,87.1,1.000,0
77.69,2234.0,58.0,-0,0.66,0.38,87.1,1.000,0
77.79,2232.7,58.0,-0,0.65,0.39,87.1,1.000,0
77.89,2231.5,58.0,-0,0.63,0.40,87.1,1.000,0
77.99,2230.2,58.0,-0,0.62,0.41,87.1,1.000,0
78.09,2229.0,58.0,-0,0.60,0.42,87.1,1.000,0
78.19,2227.7,58.0,-0,0.59,0.42,87.1,1.000,0
78.29,2226.5,58.0,-0,0.57,0.43,87.1,1.000,0
78.39,2225.2,58.0,-0,0.56,0.44,87.2,1.000,0
78.49,2223.9,58.0,-0,0.54,0.44,87.2,1.000,0
78.59,2222.7,58.0,-0,0.53,0.45,87.2,1.000,0
78.69,2221.4,58.0,-0,0.51,0.45,87.2,1.000,0
78.79,2220.1,58.0,-0,0.50,0.46,87.2,1.000,0
78.89,2218.9,58.0,-0,0.48,0.46,87.2,1.000,0
78.99,2217.6,58.0,-0,0.47,0.46,87.3,1.000,0
79.09,2216.3,58.0,-0,0.45,0.46,87.3,1.000,0
79.19,2215.0,58.1,-0,0.44,0.47,87.3,1.000,0
79.29,2213.8,58.1,-0,0.43,0.46,87.3,1.000,0
79.39,2212.5,58.1,-0,0.41,0.46,87.3,1.000,0
79.49,2211.2,58.1,-0,0.40,0.46,87.3,1.000,0
79.59,2209.9,58.1,-0,0.38,0.46,87.3,1.000,0
79.69,2208.6,58.1,-0,0.37,0.46,87.4,1.000,0
79.79,2207.3,58.1,-0,0.36,0.45,87.4,1.000,0
79.89,2206.0,58.1,-0,0.35,0.45,87.4,1.000,0
79.99,2204.7,58.1,-0,0.33,0.44,87.4,1.000,0
80.09,2203.4,58.1,-0,0.32,0.43,87.4,1.000,0
